Viaf_Id,Gnd_Id,Official_Website,Freebase_Id,Library_Of_Congress_Authority_Id,Latitude,Longitude,Commons_Category,World_Cat_Identities_Id_Superseded,Id_Ref_Id,Main_Category,National_Library_Of_Israel_J9u_Id,Nl_Cr_Aut_Id,Quora_Topic_Id
145642722.0,19,0,823,25,19.7475,96.115,834,0,533,782,9.870075707106052e+17,0,584
137173440.0,340,901,1160,40,25.0375,121.5625,1178,0,356,1105,9.870072688664051e+17,130,843
138487241.0,1036,331,188,1093,50.85,-0.98,487,0,541,455,9.870075603550052e+17,0,343
132530389.0,1017,615,942,595,50.43216,-3.68391,1226,0,541,1151,9.870075550502052e+17,680,606
146598398.0,42,565,347,754,54.2825,-0.4,1083,402,541,1018,9.870075575734052e+17,0,775
123146146.0,473,1079,1099,333,45.8130555556,15.9772222222,1354,0,246,1269,9.870075526207052e+17,274,959
148893605.0,704,346,733,69,10.7166666667,122.5666666667,527,23,541,494,9.870075572699052e+17,0,368
150635568.0,827,257,702,0,50.05146,21.41141,361,0,541,337,,592,256
130267918.0,226,498,226,1049,42.33556,-7.86406,900,546,541,843,9.870075601645052e+17,76,606
157142885.0,1113,0,118,901,51.7036111111,-2.9019444444,1256,469,541,1179,9.870075551011052e+17,0,606
268236629.0,182,16,1037,465,49.8425,24.0322222222,699,0,201,659,9.870075548303052e+17,161,501
151548465.0,1103,461,675,1229,34.37,73.4711111111,807,0,541,758,9.870075401991052e+17,0,606
128999332.0,243,537,263,390,31.8913888889,34.8077777778,1000,0,298,937,9.870075619389052e+17,670,710
3.5144782953960296e+19,283,246,891,11,45.0791666667,7.6761111111,1243,0,457,1167,9.870075618123052e+17,283,877
123187839.0,712,1063,1298,876,52.7543,0.3976,599,0,215,566,9.870075621211052e+17,0,606
146588075.0,1113,0,1386,0,58.97005,5.73332,862,322,541,1070,,0,817
123159626.0,943,370,1125,544,-1.9536111111,30.0605555556,595,287,281,562,9.870075668689052e+17,0,424
146756224.0,118,880,931,274,51.05,13.74,346,555,193,323,9.870073092004051e+17,126,247
122641741.0,316,0,208,795,41.0125,28.98,297,0,79,277,9.870075548268051e+17,0,209
146267734.0,347,1044,907,119,52.23,21.0111111111,1296,50,144,1216,9.870075548062052e+17,215,923
122530980.0,80,822,46,156,52.5166666667,13.3833333333,140,72,266,131,9.870075595303052e+17,110,99
136146857.0,983,0,527,1075,24.9,91.8666666667,1167,0,541,1095,9.870075626891052e+17,0,836
126617434.0,608,380,930,115,17.9713888889,-76.7930555556,601,49,10,568,9.870075548073052e+17,0,428
133703152.0,567,729,1164,694,35.8977777778,14.5125,1263,369,357,1185,9.870075551832051e+17,405,902
130303702.0,445,0,110,1123,35.4666666667,44.4,608,0,198,575,9.870075650336051e+17,0,435
123146146.0,473,1079,1099,333,45.8130555556,15.9772222222,1354,0,246,1269,9.870075526207052e+17,274,959
236183991.0,1112,0,878,0,21.8,80.18,862,0,541,88,,0,606
146737597.0,1113,0,96,1169,51.78,-1.49,1327,601,541,1243,9.870075332497052e+17,0,606
129122683.0,1067,0,745,1119,-6.1209,23.5967,749,0,541,707,9.870075626299052e+17,0,606
132531530.0,957,483,844,621,57.9166666667,59.9666666667,860,335,379,804,9.870075620409052e+17,492,605
138052705.0,1113,583,961,661,40.0069,-79.0814,1118,0,541,1293,9.870075318131052e+17,0,803
152527010.0,840,0,593,1048,-0.4166666667,36.95,873,0,541,817,9.870075576928051e+17,0,617
150371535.0,160,0,679,424,34.5327777778,69.1658333333,559,218,541,526,9.870075480573052e+17,315,395
138557732.0,213,0,530,1193,10.7666666667,79.8333333333,814,0,541,1293,9.870072708258052e+17,0,570
138220682.0,576,568,1223,235,37.56,126.99,1089,114,535,1024,9.870075642311052e+17,267,779
124362100.0,1113,632,1378,834,40.8297,-83.2792,1255,0,540,1178,9.870075669600051e+17,0,898
123708243.0,39,911,609,510,60.1708333333,24.9375,496,269,327,464,9.870072624164051e+17,252,347
1.3314464863003428e+20,168,362,694,615,27.71,85.32,577,332,90,544,9.870075573108051e+17,154,411
141834021.0,1113,470,1053,206,28.6138888889,77.2088888889,845,98,129,792,9.870075617909052e+17,353,594
144300234.0,1033,0,799,964,22.4066666667,-79.9530555556,1071,0,463,1006,9.870075554839052e+17,0,767
126687427.0,1113,138,1340,764,40.7375,-95.0358333333,276,407,541,259,9.870075574538052e+17,0,194
150675140.0,96,836,516,105,50.8466666667,4.3516666667,198,42,1,257,9.870075526328051e+17,115,606
310519983.0,425,179,200,617,42.3933333333,18.9219444444,249,0,403,232,9.870075618973052e+17,330,175
132469853.0,211,85,750,522,45.5088888889,-73.5616666667,787,0,52,742,9.870075597718052e+17,171,556
158822968.0,233,979,796,200,48.8566666667,2.3522222222,915,530,21,857,9.870075617945052e+17,181,644
153554884.0,436,721,1122,688,21.0245,105.84117,481,0,83,448,9.870075527567052e+17,321,337
147299333.0,447,168,754,338,26.225,50.5775,724,171,415,683,9.870075525240051e+17,581,516
133697007.0,656,260,1117,579,23.7288888889,90.3944444444,332,0,179,310,9.870075505491052e+17,600,236
159404628.0,336,1006,840,467,43.8563888889,18.4130555556,1077,0,385,1012,9.870075527872051e+17,197,772
166052486.0,443,365,648,433,46.9075,19.6916666667,581,0,541,548,9.870075502223052e+17,441,415
317285291.0,1113,0,352,1226,-25.0666666667,-130.1,13,0,541,13,,0,12
249011245.0,536,0,298,597,51.132,0.263,1033,320,276,968,9.870075549055052e+17,0,739
312794264.0,69,693,1266,210,48.0075,16.2344444444,84,102,541,81,9.870075620865052e+17,437,606
136902025.0,1068,205,1336,756,41.6092,-86.7175,641,0,505,606,9.870075574664051e+17,0,459
146548876.0,1113,334,1287,45,51.4916666667,0.0666666667,1335,0,541,1251,9.870075548223052e+17,0,606
161102973.0,298,660,1029,353,51.8671,12.6484,1328,179,541,1244,9.870075549472051e+17,645,606
130101995.0,575,745,785,213,45.4247222222,-75.695,897,0,168,841,9.870075619942052e+17,708,633
134941706.0,975,142,666,1033,49.7955555556,30.1166666667,149,539,419,140,9.870075671251052e+17,67,103
123796042.0,792,1005,1236,527,33.7408333333,-117.8813888889,1069,279,541,1004,9.870075620722052e+17,0,765
151794179.0,678,0,536,76,-41.5166666667,173.95,159,0,541,150,9.870075572644051e+17,0,111
133725751.0,308,36,1123,883,-17.8291666667,31.0522222222,482,460,243,450,9.870075669464051e+17,490,339
123164044.0,959,0,1286,623,51.556,-0.3042,1308,0,541,1226,9.870075618913052e+17,653,606
140733163.0,1059,484,361,715,50.4713888889,17.3338888889,874,0,541,818,9.870075620345052e+17,409,606
125244396.0,544,485,1044,339,37.8,-122.25,876,0,331,820,9.870075525234052e+17,453,606
267149707.0,116,41,664,447,-6.175,106.8275,539,232,102,507,9.870075501982052e+17,539,377
124951507.0,997,88,1328,49,26.7097222222,-80.0641666667,1311,0,541,1229,9.870075573867052e+17,741,931
124529532.0,1113,0,189,9,56.6430555556,-2.89,402,2,541,374,9.870074716196051e+17,0,273
251380480.0,249,708,825,112,41.8930555556,12.4827777778,1021,46,67,957,9.870075548093052e+17,227,730
149646523.0,457,536,1000,518,38.1144388889,15.65,997,275,408,934,9.870075596171052e+17,304,707
127299962.0,86,697,128,166,4.60971,-74.08175,164,636,344,155,9.870075596520051e+17,233,115
129002623.0,1113,0,383,435,33.8833333333,-5.55,752,0,541,709,9.870075503135052e+17,0,533
150028417.0,120,267,440,226,53.3497222222,-6.2602777778,350,0,200,327,9.870075642302052e+17,127,249
132880624.0,18,0,824,1214,-18.1833333333,31.55,862,0,183,696,9.870074738555052e+17,0,526
145420790.0,671,764,507,558,50.9066666667,34.7991666667,1158,0,382,1086,9.870075667204051e+17,562,827
146574450.0,550,562,180,367,51.5333333333,46.0,1078,186,239,1013,9.870075548270052e+17,198,773
133615639.0,111,784,992,316,14.7319444444,-17.4572222222,313,639,4,291,9.870075526324051e+17,336,219
137153818.0,415,425,980,375,51.381389,-2.358611,114,0,121,106,9.870075572335052e+17,349,81
138043918.0,481,0,696,296,15.60308,32.52654,588,0,541,555,9.870075503439052e+17,505,418
132526973.0,814,0,343,542,52.108,-2.325,722,286,541,681,9.870075645903052e+17,0,606
140730517.0,632,0,762,680,4.85,31.6,558,0,526,525,9.870075528835052e+17,0,394
133697007.0,656,260,1117,579,23.7288888889,90.3944444444,332,0,179,310,9.870075505491052e+17,600,236
146729812.0,790,250,89,1163,52.931,1.302,308,0,541,287,9.870075332862052e+17,0,217
126760757.0,729,1054,17,1061,48.5397222222,2.6591666667,756,552,50,712,9.870075578653052e+17,0,535
3.5144782953960296e+19,283,246,891,11,45.0791666667,7.6761111111,1243,0,457,1167,9.870075618123052e+17,283,877
130173038.0,74,837,159,211,47.5605555556,7.5905555556,110,103,31,102,9.870075643568051e+17,105,78
168653847.0,1084,920,892,1157,55.0722222222,24.2805555556,556,0,541,523,9.870075309449052e+17,0,606
131865526.0,137,305,1227,607,55.8611111111,-4.25,436,328,541,407,9.870073091982052e+17,134,309
158528700.0,1113,0,284,1200,52.505,-2.0159,880,0,541,823,,0,606
139487820.0,721,33,842,604,59.95,30.3166666667,1046,325,270,980,9.870075549687052e+17,97,748
141880939.0,50,703,1063,209,9.0272222222,38.7369444444,15,101,209,15,9.870075620867052e+17,527,15
2.914609520760037e+19,332,986,806,191,50.0875,14.4213888889,966,0,24,905,9.870075618030052e+17,85,681
123146146.0,473,1079,1099,333,45.8130555556,15.9772222222,1354,0,246,1269,9.870075526207052e+17,274,959
153554884.0,436,721,1122,688,21.0245,105.84117,481,0,83,448,9.870075527567052e+17,321,337
157329306.0,284,778,1222,852,47.921357,106.905515,1253,652,295,1176,9.870075551300051e+17,430,896
156582223.0,57,104,1258,656,47.4727777778,-0.5555555556,42,353,37,41,9.870075319671052e+17,401,34
150083605.0,883,502,1143,202,5.8666666667000005,-55.1666666667,913,94,110,855,9.870075617935052e+17,0,643
152518964.0,465,625,723,1038,50.5610457375,15.912798548,1240,542,541,1164,9.870075578870052e+17,213,888
237796704.0,687,861,1264,387,43.1008333333,-75.2325,1258,0,432,1181,9.870075619408051e+17,34,899
155864429.0,193,945,760,88,40.4169444444,-3.7033333333,709,34,12,667,9.870075502397052e+17,164,510
124517895.0,916,899,1107,1192,51.1333333333,71.4333333333,66,0,446,64,9.870075380404051e+17,542,49
295147112.0,1005,249,1347,786,39.065,-84.5097222222,305,416,541,285,9.870075341132051e+17,0,214
158212776.0,55,691,1248,92,52.3727777778,4.8936111111,39,36,541,38,9.870075525398052e+17,102,32
141895645.0,1113,0,753,523,31.4189944444,34.3516027778,325,0,425,303,9.870075548355052e+17,0,606
159075364.0,524,626,818,133,-25.7463888889,28.1880555556,969,57,541,908,9.870075549531052e+17,381,684
140706459.0,49,689,1128,203,5.5333333333,-0.2166666667,11,95,152,11,9.870075617925052e+17,455,10
153673022.0,36,612,518,1015,-44.3930555556,171.2508333333,1209,0,541,1135,9.870075553342052e+17,0,606
163278200.0,753,767,24,1035,53.9666666667,18.5333333333,1142,0,541,1069,9.870075576034052e+17,629,816
149665036.0,240,990,990,172,41.82399,-71.41283,972,0,133,910,9.870075596502052e+17,468,687
312739660.0,530,992,127,412,-0.22,-78.5125,981,0,25,919,9.870075643193052e+17,320,692
141834021.0,1113,470,1053,206,28.6138888889,77.2088888889,845,98,129,792,9.870075617909052e+17,353,594
130101995.0,575,745,785,213,45.4247222222,-75.695,897,0,168,841,9.870075619942052e+17,708,633
1.5144647646540192e+19,13,449,628,0,48.1027777778,0.7905555556,785,0,541,740,,0,606
167426051.0,815,638,792,686,44.6586111111,-1.1688888889,52,0,410,51,9.870075527612051e+17,0,40
167355723.0,730,1037,890,853,41.3288888889,19.8177777778,1211,0,324,1137,9.870075552523052e+17,493,866
143070275.0,805,0,306,537,55.95,-4.7666666667,451,0,541,421,9.870075620517052e+17,0,606
137173440.0,340,901,1160,40,25.0375,121.5625,1178,0,356,1105,9.870072688664051e+17,130,843
235007026.0,100,840,1028,361,51.2783333333,1.0775,228,183,541,216,9.870075572567052e+17,291,162
138386954.0,296,0,987,373,51.0633333333,-1.3086111111,1323,0,237,1240,9.870075573495052e+17,0,606
153727982.0,985,291,698,1131,28.4166666667,77.3,392,0,541,365,9.870075619073052e+17,0,274
152642784.0,774,675,385,16,54.95,20.4833333333,1359,0,541,1273,9.870074943711052e+17,0,606
142519565.0,325,953,726,249,55.7558333333,37.6177777778,789,122,73,744,9.870075478138052e+17,172,557
133697007.0,656,260,1117,579,23.7288888889,90.3944444444,332,0,179,310,9.870075505491052e+17,600,236
145419000.0,681,399,109,533,50.8093805556,-0.5408888889,677,282,541,638,9.870075619017052e+17,0,484
159456107.0,348,659,1165,636,-22.57,17.0836111111,1324,344,338,1241,9.870075645434052e+17,560,940
147684646.0,174,726,177,171,55.6761111111,12.5688888889,300,78,541,280,9.870075596504051e+17,148,211
141354440.0,816,765,213,480,34.0911111111,74.8061111111,1128,0,541,1058,9.870075549153052e+17,0,809
143005678.0,1080,272,27,729,51.5111,-0.3058,363,388,541,339,9.870075669903052e+17,0,606
160461922.0,1064,1031,898,225,59.4372222222,24.745,1181,0,98,1108,9.870075642318052e+17,210,846
150371535.0,160,0,679,424,34.5327777778,69.1658333333,559,218,541,526,9.870075480573052e+17,315,395
166241220.0,1045,0,432,989,51.702,-0.035,261,0,541,244,9.870075553578052e+17,0,185
125477296.0,209,445,112,188,-4.05,39.6666666667,779,0,66,734,9.870075618048051e+17,0,552
132493236.0,229,496,443,0,49.8355555556,18.2925,896,0,541,840,9.870075572705052e+17,96,632
147299333.0,447,168,754,338,26.225,50.5775,724,171,415,683,9.870075525240051e+17,581,516
153634702.0,1058,786,873,848,54.6872222222,25.28,1280,0,84,1201,9.870075526949052e+17,216,913
154804451.0,1052,0,391,882,51.6383,-0.4659,1009,459,541,945,9.870075669495052e+17,621,719
124335113.0,776,312,1121,487,-24.6569444444,25.9086111111,417,253,358,389,9.870075549144051e+17,578,295
123159626.0,943,370,1125,544,-1.9536111111,30.0605555556,595,287,281,562,9.870075668689052e+17,0,424
138043918.0,481,0,696,296,15.60308,32.52654,588,0,541,555,9.870075503439052e+17,505,418
123190284.0,222,968,380,887,51.505,10.7911111111,863,463,439,806,9.870075669342052e+17,570,607
168652005.0,770,961,362,655,28.684167,115.887222,820,0,541,770,9.870075668392051e+17,675,574
130101995.0,575,745,785,213,45.4247222222,-75.695,897,0,168,841,9.870075619942052e+17,708,633
4.838148574314224e+21,467,226,1163,222,36.8008333333,10.18,1242,0,54,1166,9.870075642356051e+17,99,606
153659933.0,994,576,12,978,56.0333333333,9.9333333333,1108,512,541,1041,9.870075598032051e+17,0,796
136635929.0,592,1072,1151,422,16.795,96.16,1345,0,206,1261,9.870075480624051e+17,618,952
138412762.0,1091,603,540,902,53.2886,-6.3572,1180,0,541,1107,9.870075552342052e+17,0,845
168381780.0,1076,135,1110,642,17.25,-88.7675,132,0,541,124,9.870075645249052e+17,0,94
126662958.0,520,705,1148,381,10.6666666667,-61.5166666667,956,194,541,895,9.870075595044051e+17,0,673
1.9814554275919666e+20,397,259,396,43,52.9216666667,-1.4766666667,326,0,541,304,9.870075548240051e+17,735,231
150675140.0,96,836,516,105,50.8466666667,4.3516666667,198,42,1,257,9.870075526328051e+17,115,606
145422205.0,593,862,1368,578,41.04,-73.7786111111,1316,308,541,1234,9.870075505494052e+17,616,935
152469547.0,849,0,1139,817,-29.31,27.48,739,428,224,698,9.870075597174052e+17,0,528
127842702.0,1113,0,1295,504,52.60723,1.73114,450,263,541,420,9.870075573276051e+17,694,606
156567153.0,390,309,294,269,38.95171,-92.33407,292,132,508,273,9.870075480766052e+17,0,205
2.3514554249889664e+20,162,929,1024,418,22.5726723,88.3638815,615,7,101,582,9.870074109544051e+17,254,443
145395772.0,489,220,1138,84,-25.9152777778,32.5763888889,732,31,165,690,9.870075478555052e+17,0,523
243839696.0,838,887,1127,825,9.0555555556,7.4913888889,10,395,541,10,9.870075597000051e+17,524,9
1.3311454246627867e+21,98,838,179,256,-34.5997222222,-58.3819444444,204,0,35,194,9.870075477993052e+17,238,147
140704500.0,380,92,1057,124,-35.2930555556,149.1269444444,226,52,541,214,9.870075549586052e+17,465,161
125246848.0,6,928,1252,535,46.6166666667,14.3,610,283,406,577,9.870075620614052e+17,359,438
159404628.0,336,1006,840,467,43.8563888889,18.4130555556,1077,0,385,1012,9.870075527872051e+17,197,772
146077919.0,647,674,262,495,32.9658333333,35.4983333333,1039,0,158,974,9.870075549675052e+17,0,606
2.914609520760037e+19,332,986,806,191,50.0875,14.4213888889,966,0,24,905,9.870075618030052e+17,85,681
146159281.0,1113,324,663,1105,50.8647,0.2577,472,0,541,441,9.870075674712051e+17,0,606
158212776.0,55,691,1248,92,52.3727777778,4.8936111111,39,36,541,38,9.870075525398052e+17,102,32
127912790.0,1113,503,743,1023,-26.9,27.45,916,533,541,1293,9.870075623281052e+17,0,606
146006117.0,460,770,1235,0,47.5675,-52.7072222222,1132,0,541,1062,,287,812
141887182.0,125,759,1051,364,24.65,46.71,1016,185,57,952,9.870075572485052e+17,580,727
125501644.0,132,303,568,695,36.14,-5.35,430,0,130,401,9.870075551828051e+17,531,306
264920876.0,1055,935,1379,733,34.6086944444,-98.3903333333,653,390,541,617,9.870075504906052e+17,0,467
125535472.0,1113,357,793,943,26.75751,94.20306,557,0,541,524,9.870075599499052e+17,0,393
136040055.0,219,962,1376,444,53.5569444444,13.2608333333,839,230,369,787,9.870075502086052e+17,484,588
153605603.0,590,1029,598,478,47.2,18.4166666667,1172,0,422,1099,9.870075549197052e+17,322,840
134890456.0,1097,0,683,792,-26.1019444444,27.7719444444,624,419,541,590,9.870075504952051e+17,0,606
134850266.0,58,800,1245,90,39.93576,32.83869,43,35,142,42,9.870075525420051e+17,280,35
158626142.0,1113,0,601,1212,-28.1666666667,30.2336111111,355,0,541,1293,9.870074717562052e+17,0,606
155608529.0,306,0,413,0,11.595,43.1480555556,337,0,236,315,9.870114101305052e+17,0,606
123160389.0,1113,198,146,0,46.5333,-84.35,1082,295,468,1017,9.870075598995052e+17,0,606
128989520.0,977,0,522,138,53.5224,-7.3378,800,60,430,753,9.870075548030052e+17,0,606
160050945.0,189,1048,1136,56,49.6105555556,6.1327777778,698,655,94,658,9.870075573822052e+17,559,500
144350408.0,0,0,787,1072,9.6138888889,6.5569444444,770,556,541,724,9.870075601207052e+17,0,543
131292830.0,192,408,757,1034,31.7166666667,35.8,706,0,309,665,9.870075672694052e+17,163,507
123168923.0,847,575,393,706,38.0425,114.51,1094,0,541,1029,9.870075595951052e+17,0,784
147740730.0,749,0,1025,384,39.0166666667,125.7475,976,0,541,914,9.870075596355052e+17,419,689
139556541.0,1062,414,459,520,46.22,20.4788888889,718,276,541,676,9.870075596151052e+17,50,606
127955606.0,1113,0,1282,1111,51.5768,0.1801,1022,0,541,958,9.870075674615052e+17,0,606
155815338.0,318,941,984,55,46.0513888889,14.5061111111,679,16,323,640,9.870075573865052e+17,257,486
136057444.0,697,879,1208,728,24.4511111111,54.3969444444,9,0,275,9,9.870075666919052e+17,582,8
158266506.0,278,607,983,309,41.7225,44.7925,1190,0,106,1117,9.870075503274052e+17,425,854
134850266.0,58,800,1245,90,39.93576,32.83869,43,35,142,42,9.870075525420051e+17,280,35
154328644.0,1078,0,465,881,19.2866,-81.37436,425,0,541,396,9.870075643937052e+17,0,606
150080200.0,483,254,680,101,3.1477777778,101.6952777778,625,0,208,591,9.870075526456051e+17,722,446
147732196.0,920,1040,978,159,62.0,-6.7833333333,1247,0,541,1171,9.870075596585052e+17,0,892
160050945.0,189,1048,1136,56,49.6105555556,6.1327777778,698,655,94,658,9.870075573822052e+17,559,500
312794080.0,169,927,1185,187,54.3233333333,10.1394444444,594,0,541,561,9.870075618079052e+17,373,423
153139306.0,66,810,940,74,48.3688888889,10.8977777778,73,27,0,71,9.870073092021052e+17,232,55
148294228.0,926,368,425,1233,34.25,-6.5833333333,584,619,541,551,9.870075334891052e+17,0,416
130182840.0,635,841,542,434,-43.5308888889,172.6365,270,224,541,253,9.870075502218052e+17,464,189
155624247.0,378,0,1330,198,36.7763888889,3.0586111111,28,0,120,28,9.870075617955052e+17,230,24
166238675.0,812,100,1161,327,14.1057138889,-87.2040083333,1191,164,384,1118,9.870075526171052e+17,0,855
140898637.0,1113,424,1026,1187,23.6463888889,-100.6444444444,742,0,541,1293,9.870075358865052e+17,0,606
1.3311454246627867e+21,98,838,179,256,-34.5997222222,-58.3819444444,204,0,35,194,9.870075477993052e+17,238,147
126075124.0,337,1012,485,702,46.23045,7.36606,1104,635,541,1038,9.870075574772051e+17,38,793
148922407.0,257,552,1174,460,15.35,44.2,1064,241,247,998,9.870075524960051e+17,572,760
